localId,anio_construccion,anio_ultima_reforma,uso
9723701YJ2792D,1926,1926,1_residential
9723702YJ2792D,1945,1945,1_residential
9723703YJ2792D,1943,1943,1_residential
9723704YJ2792D,1943,1943,1_residential
9723705YJ2792D,1964,1964,1_residential
9723706YJ2792D,1918,1918,1_residential
9723707YJ2792D,1922,1922,1_residential
9723708YJ2792D,1923,1923,1_residential
9723709YJ2792D,1927,1927,1_residential
9723710YJ2792D,1925,1925,1_residential
9724201YJ2792D,1957,1957,1_residential
9724202YJ2792D,1924,1924,1_residential
9724203YJ2792D,1925,1925,1_residential
9724204YJ2792D,1923,1923,1_residential
9724205YJ2792D,1926,1926,1_residential
9724206YJ2792F,1930,1930,1_residential
9724207YJ2792F,1920,1920,1_residential
9724208YJ2792F,1924,1924,1_residential
9724209YJ2792F,1921,1921,1_residential
9724210YJ2792F,1924,1924,1_residential
9724211YJ2792F,1942,1942,4_3_publicServices
9724212YJ2792F,1920,1920,1_residential
9724213YJ2792F,1920,1920,1_residential
9724214YJ2792F,1915,1915,1_residential
9724215YJ2792F,1921,1921,1_residential
9724217YJ2792F,1934,1934,1_residential
9724218YJ2792D,1931,1931,1_residential
9724219YJ2792D,1925,1925,3_industrial
9724220YJ2792D,1922,1922,3_industrial
9724221YJ2792D,1922,1922,1_residential
9724303YJ2792D,1914,1914,1_residential
9724304YJ2792D,1913,1913,1_residential
9724305YJ2792D,1915,1915,1_residential
9724306YJ2792D,1943,1943,1_residential
9724309YJ2792F,1920,1920,1_residential
9724310YJ2792F,1922,1922,1_residential
9724311YJ2792F,1915,1915,1_residential
9724312YJ2792F,1910,1910,1_residential
9724313YJ2792F,1955,1955,1_residential
9724314YJ2792F,1959,1959,1_residential
9724315YJ2792F,1915,1915,1_residential
9724316YJ2792F,1908,1908,1_residential
9724317YJ2792F,1913,1913,1_residential
9724318YJ2792F,1915,1915,3_industrial
9724319YJ2792F,1914,1914,1_residential
9724320YJ2792F,1914,1914,1_residential
9724321YJ2792D,1910,1910,1_residential
9724322YJ2792D,1952,1952,4_2_retail
9724323YJ2792D,1914,1914,1_residential
9724325YJ2792D,1910,1910,1_residential
9724327YJ2792D,1906,1906,3_industrial
9724328YJ2792D,1914,1914,1_residential
9724329YJ2792D,1916,1916,1_residential
9724501YJ2792D,1999,1999,1_residential
9724502YJ2792D,1913,1913,1_residential
9724503YJ2792D,1916,2009,1_residential
9724505YJ2792D,1922,1922,1_residential
9724506YJ2792D,1915,1915,1_residential
9724507YJ2792D,1918,1918,1_residential
9724508YJ2792D,1920,1920,1_residential
9724509YJ2792D,1979,1979,1_residential
9724510YJ2792D,1916,1916,1_residential
9724511YJ2792D,1949,1949,1_residential
9724512YJ2792D,1952,1952,1_residential
9724513YJ2792D,1917,1917,1_residential
9724514YJ2792D,1915,1915,1_residential
9724515YJ2792D,1944,1944,1_residential
9724516YJ2792D,1915,1915,1_residential
9724517YJ2792D,1914,1914,1_residential
9724519YJ2792D,1921,1921,4_3_publicServices
9724520YJ2792D,1919,1919,1_residential
9724521YJ2792D,1918,1918,1_residential
9724522YJ2792D,1918,1918,1_residential
9724523YJ2792D,1960,1960,1_residential
9724524YJ2792D,2007,2007,1_residential
9724601YJ2792D,1950,1950,3_industrial
9724602YJ2792D,1920,1920,1_residential
9724603YJ2792D,1974,1974,1_residential
9724604YJ2792D,1918,1918,1_residential
9724605YJ2792D,1915,1915,1_residential
9724606YJ2792D,1922,1922,1_residential
9724607YJ2792D,1967,1967,1_residential
9724608YJ2792D,1948,1948,1_residential
9724609YJ2792D,1942,1942,1_residential
9724610YJ2792D,1954,1954,1_residential
9724611YJ2792D,1907,1907,1_residential
9724612YJ2792D,1907,1907,1_residential
9724613YJ2792D,1961,1961,1_residential
9724614YJ2792D,1966,1966,1_residential
9724615YJ2792D,1925,1925,1_residential
9724616YJ2792D,1963,1963,1_residential
9725402YJ2792F,1917,1917,1_residential
9725403YJ2792F,1919,1919,1_residential
9725404YJ2792F,1918,1918,1_residential
9725405YJ2792F,1944,1944,1_residential
9725406YJ2792F,1964,1964,1_residential
9725407YJ2792F,1916,1916,3_industrial
9725408YJ2792F,1918,1918,1_residential
9725409YJ2792F,1915,1915,1_residential
9725702YJ2792F,1926,1926,1_residential
9725703YJ2792F,1956,1956,1_residential
9725705YJ2792F,1924,1924,1_residential
9725706YJ2792F,1922,1922,1_residential
9725708YJ2792F,1920,1920,1_residential
9725709YJ2792F,1917,1917,1_residential
9725710YJ2792F,2020,2020,4_3_publicServices
9725711YJ2792F,1918,1918,1_residential
9725712YJ2792F,1920,1920,4_2_retail
9725713YJ2792F,1921,1921,1_residential
9725714YJ2792F,1918,1918,1_residential
9725715YJ2792F,1922,1922,1_residential
9725716YJ2792F,1924,1924,1_residential
9725717YJ2792F,1929,1929,1_residential
9725718YJ2792D,1921,1921,1_residential
9725719YJ2792D,1915,1915,1_residential
9725801YJ2792F,1940,1940,1_residential
9725802YJ2792F,1918,1918,1_residential
9725803YJ2792F,1912,1912,1_residential
9725804YJ2792F,1931,1931,1_residential
9725805YJ2792F,1927,1927,1_residential
9725806YJ2792F,1929,1929,1_residential
9725807YJ2792F,1923,1923,1_residential
9725808YJ2792F,1920,1920,1_residential
9725809YJ2792F,1929,1929,1_residential
9725810YJ2792F,1935,1935,1_residential
9725901YJ2792F,1918,1918,1_residential
9725902YJ2792F,1916,1916,1_residential
9725903YJ2792F,1921,1921,1_residential
9725904YJ2792F,1916,1916,1_residential
9725905YJ2792F,1942,1942,4_2_retail
9725909YJ2792F,1922,1922,1_residential
9725910YJ2792F,1910,1910,3_industrial
9725911YJ2792F,2018,2018,1_residential
9725912YJ2792F,1927,1927,1_residential
9725913YJ2792F,2011,2011,1_residential
9726201YJ2792F,1921,1921,1_residential
9726202YJ2792F,1924,1924,1_residential
9726203YJ2792F,1910,1910,1_residential
9726204YJ2792F,1922,1922,1_residential
9726205YJ2792F,1925,1925,1_residential
9726206YJ2792F,1920,1920,1_residential
9726207YJ2792F,1959,1959,1_residential
9726208YJ2792F,1954,1954,1_residential
9726209YJ2792F,1932,1932,1_residential
9726210YJ2792F,1927,1927,1_residential
9726211YJ2792F,1918,1918,1_residential
9726212YJ2792F,1920,1920,1_residential
9726214YJ2792F,1918,2008,1_residential
9726215YJ2792F,1919,1919,1_residential
9726216YJ2792F,1920,1920,1_residential
9726217YJ2792F,1995,1995,1_residential
9726218YJ2792F,1932,1932,1_residential
9726219YJ2792F,1934,1934,1_residential
9726220YJ2792F,1924,1924,1_residential
9726221YJ2792F,1925,1925,1_residential
9726222YJ2792F,1919,1919,1_residential
9726223YJ2792F,1923,1923,1_residential
9726224YJ2792F,1921,1921,1_residential
9726225YJ2792F,1921,1921,1_residential
9726226YJ2792F,1920,1920,1_residential
9726227YJ2792F,1929,1929,1_residential
9726228YJ2792F,1945,1945,1_residential
9726229YJ2792F,1924,1924,1_residential
9726230YJ2792F,1924,1924,3_industrial
9726233YJ2792F,2018,2018,1_residential
9726301YJ2792F,1910,2010,1_residential
9726302YJ2792F,1910,1910,1_residential
9726303YJ2792F,1919,1919,1_residential
9726304YJ2792F,1924,1924,1_residential
9726305YJ2792F,1923,1923,1_residential
9726306YJ2792F,1920,1920,1_residential
9726307YJ2792F,1920,2004,1_residential
9726308YJ2792F,1941,1941,4_2_retail
9726309YJ2792F,1922,2008,1_residential
9726310YJ2792F,1920,1920,1_residential
9726311YJ2792F,1925,1925,1_residential
9726312YJ2792F,1923,1923,1_residential
9726313YJ2792F,1920,1920,4_2_retail
9726314YJ2792F,1922,1922,1_residential
9726315YJ2792F,1924,1924,1_residential
9726316YJ2792F,1922,1922,1_residential
9726317YJ2792F,1922,1922,1_residential
9726318YJ2792F,1923,1923,1_residential
9726319YJ2792F,1926,1926,1_residential
9726320YJ2792F,1919,1919,1_residential
9726321YJ2792F,1921,1921,1_residential
9726322YJ2792F,1922,1922,1_residential
9726323YJ2792F,1930,1930,1_residential
9726324YJ2792F,1930,1930,1_residential
9726325YJ2792F,1923,1923,4_2_retail
9726326YJ2792F,1927,1927,1_residential
9726327YJ2792F,1920,1920,1_residential
9726328YJ2792F,1920,1920,1_residential
9726329YJ2792F,1926,1926,1_residential
9726501YJ2792F,1935,1935,1_residential
9726502YJ2792F,1924,1924,3_industrial
9726503YJ2792F,1930,1930,1_residential
9726505YJ2792F,1927,1927,1_residential
9726506YJ2792F,1944,1944,1_residential
9726508YJ2792F,1927,1927,1_residential
9726509YJ2792F,1931,1931,1_residential
9726510YJ2792F,1934,1934,1_residential
9726511YJ2792F,1979,1979,1_residential
9726512YJ2792F,2008,2008,1_residential
9726701YJ2792F,1910,1910,3_industrial
9726702YJ2792F,1910,1910,3_industrial
9726703YJ2792F,1915,1915,1_residential
9726704YJ2792F,1918,1918,1_residential
9726705YJ2792F,1923,1923,1_residential
9726706YJ2792F,1921,2005,1_residential
9726707YJ2792F,1920,1920,1_residential
9726708YJ2792F,1920,1920,1_residential
9726709YJ2792F,1920,1920,1_residential
9726710YJ2792F,1925,1925,1_residential
9726712YJ2792F,1920,1920,1_residential
9726713YJ2792F,1930,1930,1_residential
9726714YJ2792F,1922,1922,1_residential
9726715YJ2792F,1924,1924,1_residential
9726716YJ2792F,1925,1925,1_residential
9726717YJ2792F,1921,1921,1_residential
9726718YJ2792F,1923,1923,1_residential
9726719YJ2792F,1920,1920,3_industrial
9726720YJ2792F,1921,1921,1_residential
9727401YJ2792F,1927,1927,1_residential
9727402YJ2792F,1920,1920,1_residential
9727403YJ2792H,1924,1924,1_residential
9727404YJ2792H,1959,1959,1_residential
9727405YJ2792F,1921,1921,1_residential
9727406YJ2792F,1934,2001,1_residential
9727407YJ2792H,1924,1924,4_2_retail
9727901YJ2792H,1924,1924,1_residential
9727902YJ2792H,1960,1960,1_residential
9727903YJ2792H,1925,1925,1_residential
9727904YJ2792H,1922,1922,1_residential
9727905YJ2792H,1925,1925,1_residential
9727906YJ2792H,1974,1974,4_2_retail
9727907YJ2792H,1921,1921,1_residential
9727908YJ2792H,1922,1922,1_residential
9727909YJ2792H,1924,1924,1_residential
9727910YJ2792H,1924,1998,1_residential
9727911YJ2792H,1923,1923,1_residential
9727912YJ2792F,1921,1921,1_residential
9727913YJ2792F,1919,1919,4_2_retail
9727914YJ2792F,1920,1920,1_residential
9727915YJ2792F,1917,1917,3_industrial
9727916YJ2792F,1924,1924,1_residential
9727917YJ2792F,1924,1924,1_residential
9727918YJ2792F,1932,1932,1_residential
9727919YJ2792H,1930,1930,1_residential
9727920YJ2792H,1930,1930,1_residential
9727921YJ2792H,1920,1920,1_residential
9728201YJ2792H,1915,1915,1_residential
9728202YJ2792H,1917,1917,1_residential
9728203YJ2792H,1960,1960,1_residential
9728204YJ2792H,1978,1978,1_residential
9728205YJ2792H,1965,1965,1_residential
9728206YJ2792H,1927,1927,3_industrial
9728207YJ2792H,1920,1920,3_industrial
9728208YJ2792H,1929,1929,1_residential
9728209YJ2792H,1932,1932,1_residential
9728210YJ2792H,1924,1924,1_residential
9728211YJ2792H,1916,1916,3_industrial
9728212YJ2792H,1950,1950,1_residential
9728213YJ2792H,1921,2005,1_residential
9728214YJ2792H,1976,1976,1_residential
9728215YJ2792H,1925,1925,1_residential
9728216YJ2792H,1969,1969,1_residential
9728217YJ2792H,2000,2000,1_residential
9728218YJ2792H,1970,1970,4_3_publicServices
9728219YJ2792H,1932,1932,3_industrial
9728220YJ2792H,2005,2005,3_industrial
9728301YJ2792H,1915,2007,1_residential
9728302YJ2792H,1924,1924,1_residential
9728303YJ2792H,1921,1921,1_residential
9728304YJ2792H,2007,2007,1_residential
9728306YJ2792H,1962,1962,1_residential
9728307YJ2792H,1960,1960,1_residential
9728308YJ2792H,1934,1934,1_residential
9728311YJ2792H,1960,1960,1_residential
9728312YJ2792H,1920,2011,1_residential
9728313YJ2792H,1944,1944,1_residential
9728314YJ2792H,1940,1940,1_residential
9728315YJ2792H,1930,1930,3_industrial
9728316YJ2792H,1928,1928,1_residential
9728317YJ2792H,1998,1998,1_residential
9728318YJ2792H,2022,2022,1_residential
9728319YJ2792H,1927,1927,1_residential
9728320YJ2792H,1998,1998,1_residential
9728321YJ2792H,1942,1942,1_residential
9728322YJ2792H,1926,1926,1_residential
9728323YJ2792H,1963,1963,1_residential
9728324YJ2792H,1940,1940,1_residential
9728325YJ2792H,1958,1958,1_residential
9728326YJ2792H,1948,1948,1_residential
9728501YJ2692H,1965,1965,1_residential
9728501YJ2792H,1926,1926,1_residential
9728502YJ2692H,1965,1965,1_residential
9728502YJ2792H,1915,1915,3_industrial
9728503YJ2692H,1930,1930,1_residential
9728503YJ2792H,1910,1910,1_residential
9728504YJ2692H,1930,1930,1_residential
9728504YJ2792H,1966,1966,1_residential
9728505YJ2692H,2010,2010,1_residential
9728505YJ2792H,1920,1998,1_residential
9728506YJ2692H,1970,1970,1_residential
9728506YJ2792H,1943,1943,1_residential
9728507YJ2692H,1930,1930,1_residential
9728507YJ2792H,1930,1930,1_residential
9728508YJ2692H,1969,1969,1_residential
9728508YJ2792H,1928,1928,1_residential
9728509YJ2692H,1970,1970,1_residential
9728509YJ2792H,1929,1929,1_residential
9728510YJ2692H,1970,1970,1_residential
9728510YJ2792H,2010,2010,1_residential
9728511YJ2692H,1967,1967,1_residential
9728512YJ2692H,1966,1966,1_residential
9728601YJ2792H,1905,1905,3_industrial
9728602YJ2792H,1930,1930,1_residential
9728603YJ2792H,1905,1905,3_industrial
9728604YJ2792H,1913,1913,1_residential
9728605YJ2792H,1905,1905,1_residential
9728606YJ2792H,1930,1930,3_industrial
9728607YJ2792H,1915,1915,1_residential
9728608YJ2792H,1915,1915,1_residential
9728609YJ2792H,2000,2000,1_residential
9728610YJ2792H,1930,1930,1_residential
9728611YJ2792H,1925,1925,1_residential
9728612YJ2792H,1925,1925,1_residential
9728613YJ2792H,1965,1965,1_residential
9728614YJ2792H,1975,1975,1_residential
9728615YJ2792H,1976,1976,1_residential
9728701YJ2792H,1900,1900,3_industrial
9728702YJ2792H,1916,1916,1_residential
9728703YJ2792H,2003,2003,1_residential
9728704YJ2792H,2018,2018,1_residential
9728705YJ2792H,1944,1944,1_residential
9728706YJ2792H,1915,1915,1_residential
9728707YJ2792H,1909,1909,1_residential
9728708YJ2792H,1915,1915,1_residential
9728709YJ2792H,1915,1915,1_residential
9729101YJ2792H,1930,2001,1_residential
9729102YJ2792H,1930,1930,1_residential
9729103YJ2792H,1927,1927,1_residential
9729104YJ2792H,1935,1935,1_residential
9729105YJ2792H,1930,1930,1_residential
9729106YJ2792H,1963,1963,1_residential
9729107YJ2792H,2018,2018,1_residential
9729108YJ2793B,1930,1930,1_residential
9729109YJ2793B,1930,1930,1_residential
9729110YJ2793B,1970,1970,1_residential
9729111YJ2793B,1945,1945,1_residential
9729112YJ2793B,1935,1935,1_residential
9729113YJ2792H,2005,2005,1_residential
9729115YJ2792H,1932,1932,3_industrial
9729116YJ2792H,1950,1950,1_residential
9729117YJ2792H,1962,1962,1_residential
9729118YJ2792H,1926,1926,1_residential
9729119YJ2792H,1925,1925,1_residential
9729120YJ2792H,2019,2019,1_residential
9729121YJ2792H,1966,1966,1_residential
9729122YJ2792H,,,
9729301YJ2792H,1920,1920,1_residential
9729302YJ2792H,1924,1924,1_residential
9729303YJ2792H,1960,1960,1_residential
9729304YJ2793B,1958,1958,1_residential
9729305YJ2792H,1928,1928,4_3_publicServices
9729306YJ2792H,1930,1930,1_residential
9729307YJ2792H,1931,1931,1_residential
9729308YJ2792H,1931,1931,1_residential
9729309YJ2792H,1931,1931,1_residential
9729310YJ2792H,1977,1977,1_residential
9729311YJ2792H,1910,1910,1_residential
9729501YJ2692H,1995,1996,1_residential
9729901YJ2792H,1923,1923,1_residential
9729902YJ2792H,1972,1972,1_residential
9729903YJ2792H,1930,1930,3_industrial
9729904YJ2792H,1930,1930,3_industrial
9729905YJ2792H,1930,1930,3_industrial
9729906YJ2792H,1942,1942,1_residential
9729907YJ2792H,1982,1982,1_residential
9729908YJ2792H,1942,1942,1_residential
9729909YJ2792H,2011,2011,1_residential
9729910YJ2792H,1949,1949,1_residential
9729911YJ2792H,1955,1955,1_residential
9729912YJ2792H,1954,1954,1_residential
9729913YJ2792H,1928,1928,1_residential
9729914YJ2793B,2003,2003,1_residential
9729915YJ2793B,1925,1925,1_residential
9729916YJ2793B,1925,1925,3_industrial
9729917YJ2793B,1932,1932,1_residential
9729918YJ2793B,1932,1932,1_residential
9729919YJ2793B,1935,1935,4_2_retail
9729920YJ2793B,1970,1970,1_residential
9729921YJ2792H,1935,1935,1_residential
9729922YJ2792H,1935,1935,1_residential
9729923YJ2792H,1932,1932,1_residential
9729924YJ2792H,1932,1932,1_residential
9729925YJ2792H,1947,1947,1_residential
9729926YJ2792H,1947,1947,1_residential
9729927YJ2792H,1956,1956,1_residential
9729928YJ2792H,1943,1943,3_industrial
9729930YJ2792H,1925,1925,1_residential
9729931YJ2792H,1949,1949,1_residential
9729932YJ2792H,1923,1923,1_residential
9729933YJ2792H,1962,1962,1_residential
9729934YJ2792H,1935,1935,1_residential
9729936YJ2792H,1921,1921,3_industrial
9730201YJ2793B,1950,1950,1_residential
9730202YJ2793B,1965,1965,1_residential
9730203YJ2793B,1965,1965,1_residential
9730204YJ2793B,1965,1965,1_residential
9730205YJ2793B,1965,1965,1_residential
9730206YJ2793B,1964,1964,1_residential
9730207YJ2793B,1964,1964,1_residential
9730208YJ2793B,1956,1956,1_residential
9730209YJ2793B,1944,1944,1_residential
9730210YJ2793B,1941,1941,1_residential
9730211YJ2793B,1967,1967,1_residential
9730301YJ2793B,1930,1930,1_residential
9730303YJ2793B,2008,2008,1_residential
9730304YJ2793B,1965,1965,1_residential
9730305YJ2793B,1980,1980,1_residential
9730306YJ2793B,1977,1977,1_residential
9730307YJ2793B,1968,1968,1_residential
9730310YJ2793B,1970,1970,1_residential
9730311YJ2793B,1969,1969,1_residential
9730312YJ2793B,2009,2009,1_residential
9730701YJ2693B,1995,1996,1_residential
9731401YJ2793B,2005,2005,1_residential
9731405YJ2793B,1981,1981,1_residential
9732501YJ2793B,2005,2005,1_residential
9732503YJ2793D,1982,1982,1_residential
9732504YJ2793B,2003,2003,1_residential
9732510YJ2793B,1932,1932,1_residential
9732511YJ2793B,1932,1932,1_residential
9732512YJ2793B,1932,1932,1_residential
9732513YJ2793B,1940,1940,1_residential
9732514YJ2793B,1929,1929,1_residential
9732515YJ2793B,,,
9733802YJ2793D,1893,2011,4_3_publicServices
9733809YJ2793D,1965,1965,3_industrial
9734201YJ2793F,1969,1969,1_residential
9734202YJ2793F,1968,1968,1_residential
9734203YJ2793F,1970,1970,1_residential
9734204YJ2793D,1975,1975,3_industrial
9734205YJ2793D,1997,1997,1_residential
9734301YJ2793D,1958,1958,1_residential
9734302YJ2793D,1958,1958,1_residential
9734303YJ2793D,1958,1958,1_residential
9734304YJ2793D,1958,1958,1_residential
9734305YJ2793D,1958,1958,1_residential
9734306YJ2793F,1958,1958,1_residential
9734307YJ2793F,1958,1958,1_residential
9734308YJ2793F,1958,1958,1_residential
9734309YJ2793D,1958,1958,1_residential
9736601YJ2793F,1997,1997,4_3_publicServices
9736706YJ2793F,1920,1920,1_residential
9736707YJ2793F,1920,1920,1_residential
9736710YJ2793F,1920,1920,1_residential
9738603YJ2793H,1920,1920,4_3_publicServices
9738604YJ2793H,1920,2019,4_3_publicServices
9739201YJ2793H,1976,1976,1_residential
9739202YJ2794B,1976,1976,1_residential
9739203YJ2793H,2004,2004,1_residential
9739401YJ2793H,1973,1973,1_residential
9739402YJ2793H,1978,1978,1_residential
9739405YJ2793H,1973,1973,1_residential
9739601YJ2793H,1971,1971,1_residential
9739602YJ2793H,1971,1971,1_residential
9740901YJ2794B,1976,1976,1_residential
9740902YJ2794B,1981,1981,1_residential
9740903YJ2794B,1982,1982,1_residential
9741401YJ2794B,1919,1919,4_3_publicServices
9799501YJ2699H,1956,1956,1_residential
9799502YJ2699H,1968,1968,1_residential
9799503YJ2699H,2006,2006,1_residential
9799504YJ2699H,1960,2019,1_residential
9799505YJ2699H,1950,1950,1_residential
9799506YJ2699H,1950,1950,1_residential
9799507YJ2699H,1940,1940,1_residential
9799508YJ2699H,2011,2011,1_residential
9799509YJ2699H,1950,1950,1_residential
9799510YJ2699H,1950,1950,1_residential
9799511YJ2699H,1950,1950,1_residential
9799512YJ2699H,1950,1950,1_residential
9799513YJ2699H,1950,1950,1_residential
9799514YJ2699H,1989,1989,1_residential
9799515YJ2699H,1950,1950,1_residential
9799516YJ2699H,1940,1940,1_residential
9799517YJ2699H,2002,2002,1_residential
9799518YJ2699H,1944,1944,1_residential
9799519YJ2699H,1975,1975,1_residential
9799901YJ2699H,1965,1965,1_residential
9799904YJ2699H,2005,2005,1_residential
9799905YJ2699H,1965,1965,3_industrial
9799906YJ2699H,1930,1930,1_residential
9799907YJ2699H,2010,2011,1_residential
9799908YJ2699H,1950,1998,4_2_retail
9799909YJ2699H,1930,1998,1_residential
9799910YJ2699H,1930,1930,1_residential
9799911YJ2699H,1930,1990,1_residential
9799912YJ2699H,1930,1930,1_residential
9799913YJ2699H,1930,1930,1_residential
9799914YJ2699H,1928,1928,1_residential
9799915YJ2699H,1928,1928,1_residential
9799916YJ2699H,1928,1928,1_residential
9799917YJ2699H,1926,1926,1_residential
9799918YJ2699H,1926,1926,1_residential
9799919YJ2699H,2013,2013,1_residential
9799920YJ2699H,1930,2011,1_residential
9799921YJ2699H,1930,1930,1_residential
9799922YJ2699H,1930,1930,1_residential
9799923YJ2699H,1928,1928,1_residential
9799924YJ2699H,1928,1928,1_residential
9799925YJ2699H,1928,1928,1_residential
9799926YJ2699H,2008,2008,1_residential
9801202YJ2790B,1940,1940,1_residential
9802405YJ2790D,1930,1930,1_residential
9802407YJ2790D,1930,1930,1_residential
9802408YJ2790D,1930,1930,1_residential
9802410YJ2790D,1930,1930,1_residential
9802411YJ2790B,1930,1930,1_residential
9802412YJ2790B,1930,1930,1_residential
9802413YJ2790B,1930,1990,1_residential
9802414YJ2790B,1930,1930,1_residential
9802415YJ2790B,1930,1930,1_residential
9802501YJ2790B,1930,1930,1_residential
9802503YJ2790B,1930,1930,1_residential
9802504YJ2790B,1930,1930,1_residential
9802505YJ2790B,1930,1930,1_residential
9802507YJ2790B,1930,1930,1_residential
9802508YJ2790B,1930,1930,1_residential
9802510YJ2790B,1930,1930,1_residential
9802511YJ2790B,1930,1930,1_residential
9802512YJ2790D,1930,1990,1_residential
9818701YJ2791H,1994,1994,1_residential
9818702YJ2791H,1952,1952,1_residential
9819401YJ2791H,2010,2010,4_3_publicServices
9819501YJ2791H,,,
9819502YJ2791H,2019,2019,1_residential
9819503YJ2791H,1993,1993,1_residential
9819504YJ2791H,1953,1953,1_residential
9819505YJ2791H,1944,1944,4_1_office
9819506YJ2791H,1978,1978,1_residential
9819507YJ2791H,1965,1965,1_residential
9819508YJ2791H,1951,1951,1_residential
9819509YJ2791H,1955,1955,1_residential
9819510YJ2791H,1956,1956,1_residential
9819511YJ2791H,1960,1960,1_residential
9819601YJ2791H,1959,1959,1_residential
9819602YJ2791H,1961,1961,1_residential
9819603YJ2791H,1964,1964,1_residential
9819604YJ2791H,1968,1968,1_residential
9819605YJ2791H,1961,1961,1_residential
9819606YJ2791H,1957,1957,1_residential
9819607YJ2791H,1956,1956,1_residential
9819608YJ2791H,1954,1954,1_residential
9819609YJ2791H,1960,1960,1_residential
9819610YJ2791H,1958,1958,1_residential
9819701YJ2791H,1920,1920,1_residential
9819702YJ2791H,1934,1934,1_residential
9819703YJ2791H,1942,1942,1_residential
9819704YJ2791H,1949,1949,1_residential
9819705YJ2791H,1941,1941,1_residential
9819706YJ2791H,1928,1928,1_residential
9819707YJ2791H,1959,1959,1_residential
9819708YJ2791H,1923,1923,1_residential
9819709YJ2791H,1920,2001,1_residential
9819710YJ2791H,1920,1920,1_residential
9819711YJ2791H,1952,1952,1_residential
9819712YJ2791H,1929,1929,1_residential
9819713YJ2791H,1971,1971,1_residential
9819714YJ2791H,1948,1948,1_residential
9819715YJ2791H,2007,2007,1_residential
9819716YJ2791H,1915,1915,1_residential
9820101YJ2792B,1921,1921,3_industrial
9820102YJ2792B,1952,1952,3_industrial
9820103YJ2792B,1910,1910,1_residential
9820104YJ2792B,1968,1968,1_residential
9820105YJ2792B,1984,1984,1_residential
9820106YJ2792B,1965,1965,1_residential
9820107YJ2792B,1962,1962,1_residential
9820108YJ2792B,1930,1930,1_residential
9820201YJ2792B,1988,1988,1_residential
9820202YJ2792B,1963,1963,1_residential
9820203YJ2792B,1965,1965,1_residential
9820204YJ2792B,1916,1916,3_industrial
9820205YJ2792B,1971,1971,1_residential
9820501YJ2791H,1958,1993,1_residential
9820502YJ2791H,1995,1995,1_residential
9820503YJ2791H,1967,1967,1_residential
9820504YJ2791H,1932,1932,1_residential
9820505YJ2791H,1965,1965,1_residential
9820506YJ2792B,1980,1980,1_residential
9820507YJ2792B,1967,1967,1_residential
9820508YJ2792B,1950,1950,1_residential
9820509YJ2792B,1959,1959,1_residential
9820510YJ2791H,2023,2023,1_residential
9820511YJ2791H,1978,1978,1_residential
9820601YJ2791H,1918,1918,1_residential
9820602YJ2791H,1916,1916,1_residential
9820603YJ2791H,1957,1957,1_residential
9820604YJ2791H,1942,1942,1_residential
9820605YJ2792B,1960,1960,1_residential
9820607YJ2792B,1964,1964,1_residential
9820610YJ2792B,1970,1970,1_residential
9820611YJ2792B,1978,1978,1_residential
9820612YJ2792B,1960,1960,1_residential
9820613YJ2792B,1973,1973,1_residential
9820615YJ2792B,1957,1957,1_residential
9820616YJ2791H,1959,1959,1_residential
9820617YJ2791H,1957,1957,1_residential
9820618YJ2791H,1932,1932,1_residential
9820619YJ2791H,1955,1955,1_residential
9820620YJ2791H,2007,2007,1_residential
9820621YJ2791H,1969,1969,1_residential
9820622YJ2791H,1958,1958,1_residential
9820623YJ2792B,2008,2008,1_residential
9820624YJ2792B,1920,1945,1_residential
9820701YJ2791H,1960,1960,1_residential
9820702YJ2791H,1926,1926,1_residential
9820703YJ2791H,1927,1927,1_residential
9820704YJ2791H,1920,2009,1_residential
9820705YJ2791H,1930,1930,1_residential
9820706YJ2792B,1930,1997,1_residential
9820708YJ2792B,1923,1923,1_residential
9820709YJ2792B,1922,1922,1_residential
9820710YJ2792B,1921,2000,1_residential
9820711YJ2792B,1925,1925,1_residential
9820712YJ2792B,1930,1930,1_residential
9820713YJ2792B,1930,1930,1_residential
9820714YJ2792B,1920,1920,1_residential
9820715YJ2792B,1929,1929,1_residential
9820716YJ2792B,1965,1965,1_residential
9820717YJ2792B,1921,1921,1_residential
9820718YJ2792B,1967,1967,1_residential
9820719YJ2791H,1928,1928,4_2_retail
9820720YJ2791H,1927,1927,1_residential
9820721YJ2791H,1925,1925,1_residential
9820722YJ2791H,1926,1926,1_residential
9820723YJ2791H,1966,1966,1_residential
9820724YJ2791H,1932,1932,1_residential
9820725YJ2791H,1934,1934,1_residential
9820726YJ2791H,1928,1928,1_residential
9820901YJ2792B,1950,1950,3_industrial
9821101YJ2792B,1948,1948,1_residential
9821102YJ2792B,1951,1951,1_residential
9821103YJ2792B,1959,1959,1_residential
9821104YJ2792B,1900,1900,1_residential
9821106YJ2792B,1908,1908,1_residential
9821108YJ2792B,2010,2010,1_residential
9821109YJ2792B,1906,1906,3_industrial
9821110YJ2792B,1961,1961,1_residential
9821111YJ2792B,1924,2023,1_residential
9821112YJ2792B,1924,1924,3_industrial
9821113YJ2792B,1924,1924,1_residential
9821114YJ2792B,1922,1922,1_residential
9821115YJ2792B,1925,1925,1_residential
9821116YJ2792B,2016,2016,4_2_retail
9821118YJ2792B,1928,1928,1_residential
9821119YJ2792B,1980,1980,1_residential
